customer_id,customer_name,email,region,acquisition_channel,customer_segment,signup_date
CUST-1878,Daniel Martinez,daniel.martinez1@example.com,  NORTH ,Organic Search,Corporate,2025-10-02
CUST-1879,Betty Brown,betty.brown27@example.com,MIDWEST,Email Campaign,Corporate,2024-02-16
CUST-1880,David Lopez,david.lopez82@example.com,south,Organic Search,Small Business,2024-07-25
CUST-1881,Daniel Martinez,daniel.martinez9@example.com,East,Social Media,Small Business,2025-07-17
CUST-1882,David Smith,david.smith43@example.com, EAST,Email Campaign,Small Business,2025-08-05
CUST-1883,Karen Smith,karen.smith25@example.com, EAST,Social Media,Small Business,2025-05-05
CUST-1884,Sandra Thomas,sandra.thomas83@example.com,South,Email Campaign,Consumer,2025-10-04
CUST-1885,Joseph Moore,joseph.moore60@example.com,West,,Consumer,2025-06-17
CUST-1886,Elizabeth Jackson,elizabeth.jackson41@example.com,Midwest,Referral,Consumer,2024-08-01
CUST-1887,Charles Hernandez,charles.hernandez46@example.com,  NORTH ,Paid Ads,Corporate,2024-02-01
CUST-1888,David Gonzalez,david.gonzalez22@example.com,MIDWEST,Referral,Corporate,2024-07-10
CUST-1889,Karen Brown,karen.brown97@example.com,East,,Corporate,2024-02-02
CUST-1890,William Wilson,william.wilson31@example.com, EAST,Email Campaign,Corporate,2024-08-09
CUST-1891,Thomas Martinez,thomas.martinez48@example.com,North,Paid Ads,Consumer,2025-03-30
CUST-1892,Thomas Smith,thomas.smith65@example.com,South,Paid Ads,Corporate,2025-05-10
CUST-1893,Lisa Taylor,lisa.taylor42@example.com,South,Organic Search,Small Business,2025-11-23
CUST-1894,Robert Miller,robert.miller59@example.com,West,,Small Business,2024-04-28
CUST-1895,James Martinez,james.martinez88@example.com,MIDWEST,Organic Search,Corporate,2025-04-23
CUST-1896,Donald Johnson,donald.johnson99@example.com,,,Corporate,2024-01-24
CUST-1897,Charles Martinez,charles.martinez27@example.com, EAST,Paid Ads,Consumer,2024-10-20
CUST-1898,William Moore,william.moore57@example.com,,Organic Search,Corporate,2024-06-01
CUST-1899,Jennifer Rodriguez,jennifer.rodriguez80@example.com,Midwest,Referral,Consumer,2024-07-30
CUST-1900,Sarah Lopez,sarah.lopez35@example.com,South,,Corporate,2025-08-10
CUST-1901,Linda Garcia,linda.garcia79@example.com, EAST,Referral,Corporate,2024-02-21
CUST-1902,Robert Smith,robert.smith87@example.com,North,Organic Search,Corporate,2024-02-25
CUST-1903,John Wilson,john.wilson91@example.com,MIDWEST,Referral,Small Business,2025-04-01
CUST-1904,Karen Lopez,karen.lopez26@example.com,,Referral,Consumer,2025-04-21
CUST-1905,Charles Jones,charles.jones90@example.com,west,Organic Search,Corporate,2024-11-13
CUST-1906,Nancy Anderson,nancy.anderson29@example.com,South,Referral,Corporate,2025-01-07
CUST-1907,Richard Garcia,richard.garcia86@example.com, EAST,Social Media,Corporate,2025-05-14
CUST-1908,James Williams,james.williams45@example.com,west,Email Campaign,Consumer,2024-10-16
CUST-1909,Matthew Lopez,matthew.lopez17@example.com,Midwest,Organic Search,Corporate,2024-04-19
CUST-1910,David Moore,david.moore39@example.com,Midwest,Email Campaign,Corporate,2025-08-27
CUST-1911,Susan Davis,susan.davis71@example.com,South,Email Campaign,Corporate,2024-03-08
CUST-1912,David Miller,david.miller76@example.com,West,Email Campaign,Small Business,2024-12-16
CUST-1913,Sarah Davis,sarah.davis86@example.com,  NORTH ,,Small Business,2025-08-10
CUST-1914,Anthony Thomas,anthony.thomas77@example.com,west,Social Media,Small Business,2024-04-09
CUST-1915,Anthony Anderson,anthony.anderson52@example.com,  NORTH ,Referral,Consumer,2025-09-02
CUST-1916,Matthew Gonzalez,matthew.gonzalez83@example.com,,Organic Search,Consumer,2024-08-10
CUST-1917,Anthony Jones,anthony.jones97@example.com,,Organic Search,Consumer,2025-11-07
CUST-1918,Robert Anderson,robert.anderson50@example.com,MIDWEST,Referral,Corporate,2024-07-19
CUST-1919,Michael Hernandez,michael.hernandez87@example.com,East,Email Campaign,Small Business,2024-12-18
CUST-1920,John Jackson,,Midwest,Email Campaign,Consumer,2024-10-28
CUST-1921,Mary Lopez,mary.lopez7@example.com,North,,Small Business,2025-01-02
CUST-1922,Patricia Martinez,patricia.martinez31@example.com,West,,Small Business,2025-02-07
CUST-1923,Christopher Hernandez,christopher.hernandez52@example.com,West,Email Campaign,Small Business,2024-08-04
CUST-1924,Nancy Garcia,nancy.garcia25@example.com,Midwest,Email Campaign,Corporate,2025-03-03
CUST-1925,Robert Martinez,robert.martinez86@example.com,South,Paid Ads,Consumer,2024-03-14
CUST-1926,Christopher Smith,christopher.smith63@example.com,,Email Campaign,Consumer,2024-03-27
CUST-1927,Robert Wilson,robert.wilson90@example.com,MIDWEST,Email Campaign,Small Business,2024-07-03
CUST-1928,Joseph Taylor,joseph.taylor58@example.com,West,Social Media,Consumer,2024-07-09
CUST-1929,Susan Martin,,west,,Consumer,2025-05-28
CUST-1930,William Wilson,william.wilson74@example.com, EAST,Organic Search,Consumer,2025-08-04
CUST-1931,Jessica Lopez,jessica.lopez62@example.com,  NORTH ,Paid Ads,Small Business,2025-06-23
CUST-1932,Margaret Rodriguez,margaret.rodriguez11@example.com,Midwest,Referral,Consumer,2024-09-08
CUST-1933,Jessica Williams,jessica.williams70@example.com,MIDWEST,Social Media,Small Business,2024-02-24
CUST-1934,Donald Hernandez,donald.hernandez2@example.com,west,Email Campaign,Small Business,2025-04-25
CUST-1935,Charles Hernandez,charles.hernandez38@example.com,East,Paid Ads,Consumer,2025-09-03
CUST-1936,Lisa Martinez,lisa.martinez73@example.com,East,Organic Search,Small Business,2025-04-29
CUST-1937,Charles Garcia,charles.garcia85@example.com,East,,Small Business,2024-01-28
CUST-1938,Elizabeth Thomas,elizabeth.thomas65@example.com,  NORTH ,Social Media,Corporate,2024-05-15
CUST-1939,Karen Rodriguez,karen.rodriguez33@example.com,North,,Consumer,2025-09-10
CUST-1940,Jennifer Jackson,jennifer.jackson85@example.com,west,Social Media,Consumer,2024-09-24
CUST-1941,Betty Davis,betty.davis68@example.com,North,Social Media,Consumer,2024-05-28
CUST-1942,Karen Jones,karen.jones97@example.com,West,Email Campaign,Consumer,2025-11-07
CUST-1943,Joseph Garcia,joseph.garcia94@example.com, EAST,Organic Search,Small Business,2024-09-27
CUST-1944,Matthew Brown,matthew.brown60@example.com,West,Email Campaign,Corporate,2025-05-02
CUST-1945,Lisa Moore,lisa.moore88@example.com,West,Email Campaign,Corporate,2024-05-28
CUST-1946,Thomas Wilson,,west,Email Campaign,Small Business,2024-11-19
CUST-1947,Thomas Johnson,thomas.johnson69@example.com,,Social Media,Corporate,2025-09-17
CUST-1948,Sandra Rodriguez,sandra.rodriguez35@example.com,  NORTH ,Social Media,Small Business,2025-08-21
CUST-1949,Richard Anderson,richard.anderson96@example.com,south,,Small Business,2025-08-25
CUST-1950,Matthew Miller,matthew.miller87@example.com,South,Social Media,Small Business,2024-01-11
CUST-1951,Nancy Smith,nancy.smith2@example.com,West,Organic Search,Small Business,2024-04-16
CUST-1952,Nancy Anderson,nancy.anderson93@example.com,East,Social Media,Consumer,2024-02-04
CUST-1953,James Martin,james.martin77@example.com,,Paid Ads,Small Business,2025-10-15
CUST-1954,Patricia Brown,patricia.brown78@example.com,South,Email Campaign,Small Business,2025-10-25
CUST-1955,Charles Garcia,charles.garcia90@example.com,South,Social Media,Corporate,2025-04-23
CUST-1956,Nancy Williams,nancy.williams36@example.com,West,,Small Business,2024-11-27
CUST-1957,William Garcia,william.garcia36@example.com,North,Email Campaign,Corporate,2024-12-06
CUST-1958,Mary Rodriguez,mary.rodriguez34@example.com,South,Email Campaign,Consumer,2025-05-18
CUST-1959,Sandra Miller,sandra.miller23@example.com,,Email Campaign,Consumer,2024-05-27
CUST-1960,Sarah Wilson,sarah.wilson83@example.com,  NORTH ,Email Campaign,Small Business,2024-09-22
CUST-1961,Patricia Johnson,patricia.johnson74@example.com,East,Email Campaign,Consumer,2025-05-24
CUST-1962,Robert Smith,robert.smith86@example.com,West,Social Media,Consumer,2024-12-03
CUST-1963,Donald Gonzalez,donald.gonzalez66@example.com,west,Email Campaign,Corporate,2025-02-17
CUST-1964,Margaret Williams,margaret.williams1@example.com,West,,Corporate,2024-05-04
CUST-1965,Charles Moore,charles.moore46@example.com, EAST,,Corporate,2025-02-14
CUST-1966,Mary Williams,mary.williams44@example.com,  NORTH ,Email Campaign,Corporate,2025-10-25
CUST-1967,Michael Garcia,michael.garcia50@example.com,,Paid Ads,Corporate,2025-02-03
CUST-1968,Donald Brown,donald.brown46@example.com,west,Organic Search,Small Business,2025-03-24
CUST-1969,Lisa Miller,lisa.miller25@example.com,North,,Small Business,2024-09-01
CUST-1970,Jessica Gonzalez,jessica.gonzalez70@example.com,,Social Media,Corporate,2025-06-30
CUST-1971,Anthony Anderson,anthony.anderson3@example.com,North,Social Media,Consumer,2024-12-11
CUST-1972,Betty Johnson,betty.johnson28@example.com,,,Small Business,2025-04-14
CUST-1973,Nancy Moore,nancy.moore75@example.com,south,Organic Search,Consumer,2024-05-24
CUST-1974,Jessica Smith,jessica.smith80@example.com,North,Paid Ads,Small Business,2025-10-26
CUST-1975,Robert Smith,robert.smith7@example.com,East,Organic Search,Corporate,2025-09-17
CUST-1976,Jennifer Jackson,jennifer.jackson14@example.com,  NORTH ,Email Campaign,Small Business,2025-09-22
CUST-1977,Linda Williams,linda.williams55@example.com, EAST,,Small Business,2025-02-15
CUST-1978,David Brown,david.brown74@example.com,Midwest,Paid Ads,Corporate,2024-08-06
CUST-1979,Matthew Johnson,matthew.johnson43@example.com,  NORTH ,Organic Search,Corporate,2024-05-24
CUST-1980,Matthew Wilson,matthew.wilson48@example.com,Midwest,Paid Ads,Corporate,2024-09-06
CUST-1981,Sandra Jackson,sandra.jackson13@example.com,,Referral,Corporate,2024-06-10
CUST-1982,James Thomas,james.thomas1@example.com,South,Organic Search,Small Business,2025-10-29
CUST-1983,Charles Martinez,charles.martinez99@example.com,west,,Consumer,2024-07-30
CUST-1984,Robert Rodriguez,robert.rodriguez53@example.com,south,Paid Ads,Small Business,2024-02-08
CUST-1985,Karen Garcia,karen.garcia79@example.com,  NORTH ,,Corporate,2024-12-22
CUST-1986,Susan Smith,susan.smith25@example.com,  NORTH ,Referral,Consumer,2025-09-25
CUST-1987,Barbara Moore,barbara.moore60@example.com,,,Consumer,2024-10-10
CUST-1988,Mary Miller,mary.miller20@example.com,,Email Campaign,Corporate,2024-06-29
CUST-1989,Jennifer Johnson,jennifer.johnson47@example.com,East,Paid Ads,Corporate,2024-09-14
CUST-1990,David Martin,david.martin98@example.com,west,Organic Search,Consumer,2024-02-23
CUST-1991,Sandra Moore,sandra.moore4@example.com,west,Referral,Consumer,2024-03-13
CUST-1992,Donald Davis,donald.davis76@example.com,MIDWEST,Social Media,Corporate,2024-07-22
CUST-1993,Lisa Hernandez,lisa.hernandez15@example.com, EAST,Paid Ads,Consumer,2024-08-30
CUST-1994,Lisa Wilson,lisa.wilson49@example.com,south,Organic Search,Corporate,2025-08-22
CUST-1995,Jessica Johnson,jessica.johnson19@example.com,south,Referral,Corporate,2024-07-01
CUST-1996,Richard Lopez,richard.lopez93@example.com,south,,Corporate,2024-10-03
CUST-1997,Michael Hernandez,michael.hernandez89@example.com,MIDWEST,Organic Search,Corporate,2024-05-19
CUST-1998,Patricia Anderson,patricia.anderson22@example.com, EAST,Paid Ads,Corporate,2025-09-10
CUST-1999,Jennifer Martin,jennifer.martin74@example.com,Midwest,Paid Ads,Consumer,2025-02-25
CUST-2000,Margaret Taylor,margaret.taylor28@example.com,MIDWEST,Email Campaign,Corporate,2024-10-12
CUST-1015,Donald Anderson,donald.anderson18@example.com,south,,Small Business,2025-07-05
CUST-1748,David Taylor,david.taylor95@example.com,west,Organic Search,Corporate,2025-09-20
CUST-1439,Margaret Taylor,margaret.taylor87@example.com,  NORTH ,Paid Ads,Corporate,2024-03-01
CUST-1754,Michael Garcia,michael.garcia13@example.com,  NORTH ,Email Campaign,Small Business,2024-02-25
CUST-1894,Robert Miller,robert.miller59@example.com,West,,Small Business,2024-04-28
CUST-1253,Christopher Brown,christopher.brown95@example.com, EAST,Paid Ads,Consumer,2024-12-26
CUST-1254,Sarah Hernandez,sarah.hernandez23@example.com,,Email Campaign,Small Business,2025-05-05
CUST-1336,Margaret Williams,margaret.williams68@example.com, EAST,Organic Search,Small Business,2024-04-24
CUST-1445,Nancy Lopez,nancy.lopez69@example.com,West,Paid Ads,Corporate,2024-08-04
CUST-1594,Patricia Martinez,patricia.martinez14@example.com,west,Paid Ads,Small Business,2024-07-23
CUST-1228,Sandra Lopez,sandra.lopez84@example.com,,Email Campaign,Consumer,2025-09-01
CUST-1914,Anthony Thomas,anthony.thomas77@example.com,west,Social Media,Small Business,2024-04-09
CUST-1950,Matthew Miller,matthew.miller87@example.com,South,Social Media,Small Business,2024-01-11
CUST-1606,Jessica Thomas,jessica.thomas53@example.com,west,Organic Search,Consumer,2024-09-24
CUST-1969,Lisa Miller,lisa.miller25@example.com,North,,Small Business,2024-09-01
