order_id,order_date,customer_id,product_id,quantity,discount,payment_method,shipping_cost,product_name,category,unit_cost,unit_price,unit_margin,target_margin_pct,customer_name,email,region,acquisition_channel,customer_segment,signup_date,is_returned,return_reason,gross_sales,discount_amount,net_sales,total_cost,gross_profit,profit_margin_pct,net_revenue,net_profit_final,order_year,order_month,order_year_month,order_quarter,day_of_week
ORD-13683,2025-09-06,CUST-1997,PROD-16,5,0.05,Debit Card,4.75,Slim-Fit Denim Jeans,Electronics,28.0,68.0,40.0,58.82,Michael Hernandez,michael.hernandez89@example.com,Midwest,Organic Search,Corporate,2024-05-19,0,No Return,340.0,17.0,323.0,140.0,183.0,56.656346749226,323.0,183.0,2025,9,2025-09,2025Q3,Saturday
ORD-13684,2025-11-26,CUST-1403,PROD-23,5,0.15,Credit Card,8.25,Smart Robot Vacuum Cleaner,Home & Kitchen,160.0,349.99,189.99,54.28,Patricia Jackson,patricia.jackson70@example.com,South,Direct / Organic,Small Business,2024-01-28,0,No Return,1749.95,262.4925,1487.4575,800.0,687.4575,46.21695073640759,1487.4575,687.4575,2025,11,2025-11,2025Q4,Wednesday
ORD-13685,2025-07-29,CUST-1020,PROD-13,1,0.15,Store Credit,14.24,Classic Cotton Crewneck T-Shirt,Apparel,8.0,24.0,16.0,66.67,Donald Moore,donald.moore99@example.com,Unknown,Social Media,Consumer,2024-10-27,0,No Return,24.0,3.5999999999999996,20.4,8.0,12.399999999999999,60.78431372549019,20.4,12.399999999999999,2025,7,2025-07,2025Q3,Tuesday
ORD-13686,2024-04-08,CUST-1252,PROD-09,1,0.15,Debit Card,16.98,Noise Isolating Earbuds,Electronics,25.0,59.99,34.99,58.33,Barbara Rodriguez,barbara.rodriguez46@example.com,North,Social Media,Consumer,2025-11-03,1,Defective Item,59.99,8.9985,50.9915,25.0,25.991500000000002,50.97222086033947,0.0,-16.98,2024,4,2024-04,2024Q2,Monday
ORD-13687,2024-12-06,CUST-1279,PROD-43,4,0.2,Credit Card,9.34,Insulated Stainless Hydration Bottle,Sports & Outdoors,10.0,29.99,19.99,66.66,Susan Taylor,susan.taylor8@example.com,North,Referral,Consumer,2024-11-07,0,No Return,119.96,23.992,95.96799999999999,40.0,55.96799999999999,58.31943981327109,95.96799999999999,55.96799999999999,2024,12,2024-12,2024Q4,Friday
ORD-13688,2024-01-29,CUST-1129,PROD-14,2,0.0,Credit Card,13.82,All-Weather Waterproof Boots,Electronics,45.0,110.0,65.0,59.09,Karen Rodriguez,missing_email@apexretail.com,South,Direct / Organic,Small Business,2025-08-24,0,No Return,220.0,0.0,220.0,90.0,130.0,59.09090909090909,220.0,130.0,2024,1,2024-01,2024Q1,Monday
ORD-13689,2025-05-09,CUST-1587,PROD-45,1,0.2,Credit Card,11.54,Folding Camping Chair Set,Sports & Outdoors,22.0,54.99,32.99,59.99,Donald Thomas,donald.thomas25@example.com,South,Email Campaign,Consumer,2024-08-21,0,No Return,54.99,10.998000000000001,43.992000000000004,22.0,21.992000000000004,49.990907437715954,43.992000000000004,21.992000000000004,2025,5,2025-05,2025Q2,Friday
ORD-13690,2025-05-11,CUST-1011,PROD-02,3,0.05,Store Credit,12.44,"Smart 4K Ultra HD TV 55""",Electronics,350.0,699.99,349.99,50.0,Christopher Williams,christopher.williams22@example.com,Midwest,Direct / Organic,Consumer,2024-06-16,0,No Return,2099.9700000000003,104.99850000000002,1994.9715000000003,1050.0,944.9715000000003,47.36766916219104,1994.9715000000003,944.9715000000003,2025,5,2025-05,2025Q2,Sunday
ORD-13691,2025-05-31,CUST-1543,PROD-26,4,0.0,Store Credit,8.69,Memory Foam Queen Mattress Topper,Home & Kitchen,65.0,139.99,74.99000000000001,53.57,Nancy Wilson,nancy.wilson81@example.com,South,Referral,Corporate,2024-11-23,0,No Return,559.96,0.0,559.96,260.0,299.96000000000004,53.56811200800058,559.96,299.96000000000004,2025,5,2025-05,2025Q2,Saturday
ORD-13692,2024-10-11,CUST-1969,PROD-01,2,0.1,Store Credit,15.66,Wireless Noise-Canceling Headphones,Electronics,120.0,249.99,129.99,52.0,Lisa Miller,lisa.miller25@example.com,North,Direct / Organic,Small Business,2024-09-01,0,No Return,499.98,49.998000000000005,449.982,240.0,209.98200000000003,46.664533247996594,449.982,209.98200000000003,2024,10,2024-10,2024Q4,Friday
ORD-13693,2024-10-26,CUST-1270,PROD-07,5,0.0,Credit Card,4.02,USB-C Multi-Port Hub,Home & Kitchen,15.0,39.99,24.990000000000002,62.49,Daniel Anderson,daniel.anderson79@example.com,East,Direct / Organic,Corporate,2024-07-23,0,No Return,199.95000000000002,0.0,199.95000000000002,75.0,124.95000000000002,62.49062265566392,199.95000000000002,124.95000000000002,2024,10,2024-10,2024Q4,Saturday
ORD-13694,2025-03-22,CUST-1655,PROD-10,2,0.15,Credit Card,13.99,HD Webcam 1080p,Sports & Outdoors,30.0,69.99,39.989999999999995,57.14,Sarah Wilson,sarah.wilson10@example.com,Unknown,Paid Ads,Consumer,2025-04-15,0,No Return,139.98,20.996999999999996,118.98299999999999,60.0,58.98299999999999,49.572628022490605,118.98299999999999,58.98299999999999,2025,3,2025-03,2025Q1,Saturday
ORD-13695,2024-01-05,CUST-1793,PROD-24,1,0.0,Store Credit,13.71,Digital Air Fryer Oven 6Qt,Home & Kitchen,50.0,119.99,69.99,58.33,Jennifer Johnson,jennifer.johnson63@example.com,South,Organic Search,Consumer,2025-08-07,1,Late Delivery,119.99,0.0,119.99,50.0,69.99,58.329860821735146,0.0,-13.71,2024,1,2024-01,2024Q1,Friday
ORD-13697,2025-07-26,CUST-1759,PROD-07,4,0.1,Credit Card,5.1,USB-C Multi-Port Hub,Home & Kitchen,15.0,39.99,24.990000000000002,62.49,Daniel Moore,daniel.moore77@example.com,West,Direct / Organic,Small Business,2025-10-13,1,Changed Mind,159.96,15.996000000000002,143.964,60.0,83.964,58.3229140618488,0.0,-5.1,2025,7,2025-07,2025Q3,Saturday
ORD-13698,2024-11-18,CUST-1567,PROD-05,2,0.1,Store Credit,18.17,Portable Bluetooth Speaker,Home & Kitchen,30.0,79.99,49.989999999999995,62.5,David Rodriguez,david.rodriguez36@example.com,East,Direct / Organic,Small Business,2025-10-29,0,No Return,159.98,15.998,143.982,60.0,83.982,58.32812434887694,143.982,83.982,2024,11,2024-11,2024Q4,Monday
ORD-13699,2024-06-09,CUST-1528,PROD-15,2,0.0,PayPal,19.29,Unisex Fleece Pullover Hoodie,Apparel,20.0,55.0,35.0,63.64,Sarah Williams,sarah.williams79@example.com,West,Direct / Organic,Consumer,2025-03-17,0,No Return,110.0,0.0,110.0,40.0,70.0,63.63636363636363,110.0,70.0,2024,6,2024-06,2024Q2,Sunday
ORD-13700,2025-01-01,CUST-1759,PROD-45,4,0.0,Credit Card,14.45,Folding Camping Chair Set,Sports & Outdoors,22.0,54.99,32.99,59.99,Daniel Moore,daniel.moore77@example.com,West,Direct / Organic,Small Business,2025-10-13,0,No Return,219.96,0.0,219.96,88.0,131.96,59.99272595017276,219.96,131.96,2025,1,2025-01,2025Q1,Wednesday
ORD-13701,2024-12-20,CUST-1573,PROD-30,3,0.2,Credit Card,5.48,Air Purifier for Large Room,Home & Kitchen,75.0,159.99,84.99000000000001,53.12,Anthony Moore,anthony.moore13@example.com,West,Paid Ads,Small Business,2024-09-21,0,No Return,479.97,95.99400000000001,383.976,225.0,158.976,41.40258766172886,383.976,158.976,2024,12,2024-12,2024Q4,Friday
ORD-13702,2024-09-17,CUST-1856,PROD-47,3,0.05,Store Credit,7.22,Resistance Exercise Bands (Set of 5),Sports & Outdoors,7.0,19.99,12.989999999999998,64.98,Joseph Williams,joseph.williams15@example.com,South,Referral,Small Business,2025-07-13,0,No Return,59.97,2.9985,56.9715,21.0,35.9715,63.13946446907664,56.9715,35.9715,2024,9,2024-09,2024Q3,Tuesday
ORD-13703,2025-10-31,CUST-1283,PROD-49,5,0.0,Credit Card,19.72,Outdoor Hydration Backpack 2L,Apparel,18.0,44.99,26.990000000000002,59.99,Robert Garcia,robert.garcia93@example.com,Midwest,Social Media,Small Business,2024-02-12,0,No Return,224.95000000000002,0.0,224.95000000000002,90.0,134.95000000000002,59.991109135363416,224.95000000000002,134.95000000000002,2025,10,2025-10,2025Q4,Friday
ORD-13704,2025-04-14,CUST-1374,PROD-25,3,0.15,Store Credit,19.12,High-Speed Blender 1200W,Home & Kitchen,40.0,89.99,49.989999999999995,55.55,James Smith,james.smith53@example.com,North,Organic Search,Small Business,2024-10-08,0,No Return,269.96999999999997,40.49549999999999,229.47449999999998,120.0,109.47449999999998,47.70660792375623,229.47449999999998,109.47449999999998,2025,4,2025-04,2025Q2,Monday
ORD-13705,2024-08-26,CUST-1952,PROD-03,3,0.0,Debit Card,11.51,Mechanical Gaming Keyboard,Electronics,45.0,99.99,54.989999999999995,55.0,Nancy Anderson,nancy.anderson93@example.com,East,Social Media,Consumer,2024-02-04,0,No Return,299.96999999999997,0.0,299.96999999999997,135.0,164.96999999999997,54.995499549955,299.96999999999997,164.96999999999997,2024,8,2024-08,2024Q3,Monday
ORD-13706,2025-02-15,CUST-1595,PROD-07,5,0.2,Credit Card,8.68,USB-C Multi-Port Hub,Home & Kitchen,15.0,39.99,24.990000000000002,62.49,Matthew Rodriguez,matthew.rodriguez26@example.com,East,Direct / Organic,Corporate,2024-10-29,1,Item Not as Described,199.95000000000002,39.99000000000001,159.96,75.0,84.96000000000001,53.11327831957989,0.0,-8.68,2025,2,2025-02,2025Q1,Saturday
ORD-13707,2024-04-22,CUST-1905,PROD-21,3,0.0,Credit Card,11.57,Stainless Steel Espresso Machine,Home & Kitchen,140.0,299.99,159.99,53.33,Charles Jones,charles.jones90@example.com,West,Organic Search,Corporate,2024-11-13,0,No Return,899.97,0.0,899.97,420.0,479.97,53.3317777259242,899.97,479.97,2024,4,2024-04,2024Q2,Monday
ORD-13708,2024-06-14,CUST-1515,PROD-43,4,0.2,Store Credit,16.82,Insulated Stainless Hydration Bottle,Sports & Outdoors,10.0,29.99,19.99,66.66,Margaret Taylor,margaret.taylor10@example.com,East,Direct / Organic,Small Business,2025-02-09,0,No Return,119.96,23.992,95.96799999999999,40.0,55.96799999999999,58.31943981327109,95.96799999999999,55.96799999999999,2024,6,2024-06,2024Q2,Friday
ORD-13709,2025-11-24,CUST-1591,PROD-38,3,0.15,Store Credit,6.89,Natural Sunscreen SPF 50,Beauty & Care,8.0,22.0,14.0,63.64,Susan Anderson,susan.anderson71@example.com,East,Email Campaign,Small Business,2024-06-05,0,No Return,66.0,9.9,56.1,24.0,32.1,57.21925133689839,56.1,32.1,2025,11,2025-11,2025Q4,Monday
ORD-13710,2025-02-24,CUST-1122,PROD-03,3,0.1,Credit Card,18.67,Mechanical Gaming Keyboard,Electronics,45.0,99.99,54.989999999999995,55.0,John Garcia,john.garcia71@example.com,North,Paid Ads,Consumer,2025-02-22,0,No Return,299.96999999999997,29.997,269.97299999999996,135.0,134.97299999999996,49.99499949994999,269.97299999999996,134.97299999999996,2025,2,2025-02,2025Q1,Monday
ORD-13711,2025-03-05,CUST-1964,PROD-10,4,0.2,PayPal,12.78,HD Webcam 1080p,Sports & Outdoors,30.0,69.99,39.989999999999995,57.14,Margaret Williams,margaret.williams1@example.com,West,Direct / Organic,Corporate,2024-05-04,0,No Return,279.96,55.992,223.968,120.0,103.96799999999999,46.420917273896265,223.968,103.96799999999999,2025,3,2025-03,2025Q1,Wednesday
ORD-13712,2024-03-09,CUST-1789,PROD-38,2,0.1,Credit Card,13.97,Natural Sunscreen SPF 50,Beauty & Care,8.0,22.0,14.0,63.64,Matthew Taylor,matthew.taylor24@example.com,North,Referral,Corporate,2025-09-27,0,No Return,44.0,4.4,39.6,16.0,23.6,59.5959595959596,39.6,23.6,2024,3,2024-03,2024Q1,Saturday
ORD-13713,2025-06-30,CUST-1169,PROD-17,5,0.0,Credit Card,18.06,Thermal Base Layer Top,Apparel,15.0,38.0,23.0,60.53,William Moore,william.moore48@example.com,Unknown,Direct / Organic,Small Business,2024-09-25,0,No Return,190.0,0.0,190.0,75.0,115.0,60.526315789473685,190.0,115.0,2025,6,2025-06,2025Q2,Monday
ORD-13714,2024-01-27,CUST-1737,PROD-45,5,0.05,Debit Card,7.08,Folding Camping Chair Set,Sports & Outdoors,22.0,54.99,32.99,59.99,Richard Jackson,richard.jackson47@example.com,Midwest,Social Media,Consumer,2025-07-15,1,Item Not as Described,274.95,13.7475,261.2025,110.0,151.2025,57.88707994755027,0.0,-7.08,2024,1,2024-01,2024Q1,Saturday
ORD-13715,2024-08-20,CUST-1220,PROD-30,2,0.0,Credit Card,9.12,Air Purifier for Large Room,Home & Kitchen,75.0,159.99,84.99000000000001,53.12,Joseph Johnson,joseph.johnson37@example.com,North,Direct / Organic,Consumer,2025-09-21,0,No Return,319.98,0.0,319.98,150.0,169.98000000000002,53.12207012938309,319.98,169.98000000000002,2024,8,2024-08,2024Q3,Tuesday
ORD-13716,2025-08-02,CUST-1505,PROD-08,5,0.05,Debit Card,12.75,High-Speed Wi-Fi Router,Electronics,50.0,119.99,69.99,58.33,Richard Lopez,richard.lopez63@example.com,East,Referral,Small Business,2024-11-25,0,No Return,599.9499999999999,29.9975,569.9525,250.0,319.9525,56.13669560182647,569.9525,319.9525,2025,8,2025-08,2025Q3,Saturday
ORD-13717,2024-04-07,CUST-1005,PROD-04,3,0.0,Store Credit,9.9,Ergonomic Wireless Mouse,Electronics,20.0,49.99,29.990000000000002,59.99,Daniel Wilson,daniel.wilson20@example.com,South,Social Media,Consumer,2024-04-04,0,No Return,149.97,0.0,149.97,60.0,89.97,59.991998399679936,149.97,89.97,2024,4,2024-04,2024Q2,Sunday
ORD-13718,2024-02-16,CUST-1126,PROD-04,3,0.0,Store Credit,16.29,Ergonomic Wireless Mouse,Electronics,20.0,49.99,29.990000000000002,59.99,Anthony Jones,anthony.jones22@example.com,East,Referral,Small Business,2025-08-05,0,No Return,149.97,0.0,149.97,60.0,89.97,59.991998399679936,149.97,89.97,2024,2,2024-02,2024Q1,Friday
ORD-13719,2025-09-13,CUST-1537,PROD-48,5,0.15,Debit Card,15.98,High-Performance Bicycle Helmet,Sports & Outdoors,25.0,64.99,39.989999999999995,61.53,Charles Johnson,charles.johnson90@example.com,Unknown,Organic Search,Consumer,2025-11-15,0,No Return,324.95,48.7425,276.2075,125.0,151.20749999999998,54.744168786148094,276.2075,151.20749999999998,2025,9,2025-09,2025Q3,Saturday
ORD-13720,2024-11-08,CUST-1761,PROD-18,5,0.2,Store Credit,13.2,Breathable Athletic Socks (6-Pack),Home & Kitchen,6.0,18.0,12.0,66.67,Jessica Moore,jessica.moore12@example.com,West,Social Media,Corporate,2025-02-26,0,No Return,90.0,18.0,72.0,30.0,42.0,58.333333333333336,72.0,42.0,2024,11,2024-11,2024Q4,Friday
ORD-13721,2025-09-05,CUST-1118,PROD-42,4,0.2,PayPal,16.99,Waterproof 4-Person Camping Tent,Beauty & Care,60.0,149.99,89.99000000000001,60.0,Betty Jackson,betty.jackson11@example.com,South,Organic Search,Small Business,2025-03-02,0,No Return,599.96,119.99200000000002,479.968,240.0,239.96800000000002,49.996666444429636,479.968,239.96800000000002,2025,9,2025-09,2025Q3,Friday
ORD-13722,2025-02-21,CUST-1283,PROD-29,3,0.15,Store Credit,17.37,Automatic Drip Coffee Maker,Home & Kitchen,25.0,59.99,34.99,58.33,Robert Garcia,robert.garcia93@example.com,Midwest,Social Media,Small Business,2024-02-12,0,No Return,179.97,26.9955,152.9745,75.0,77.9745,50.97222086033947,152.9745,77.9745,2025,2,2025-02,2025Q1,Friday
ORD-13723,2025-12-20,CUST-1745,PROD-16,4,0.0,Credit Card,17.42,Slim-Fit Denim Jeans,Electronics,28.0,68.0,40.0,58.82,Patricia Anderson,patricia.anderson34@example.com,East,Social Media,Small Business,2025-07-24,0,No Return,272.0,0.0,272.0,112.0,160.0,58.82352941176471,272.0,160.0,2025,12,2025-12,2025Q4,Saturday
ORD-13724,2024-11-26,CUST-1713,PROD-10,5,0.0,Store Credit,15.08,HD Webcam 1080p,Sports & Outdoors,30.0,69.99,39.989999999999995,57.14,John Rodriguez,john.rodriguez11@example.com,Midwest,Organic Search,Small Business,2025-01-28,0,No Return,349.95,0.0,349.95,150.0,199.95,57.13673381911701,349.95,199.95,2024,11,2024-11,2024Q4,Tuesday
ORD-13725,2025-05-22,CUST-1200,PROD-46,1,0.1,Debit Card,18.84,Trekking Poles Aluminum Pair,Apparel,16.0,39.99,23.990000000000002,59.99,Daniel Martinez,daniel.martinez45@example.com,North,Paid Ads,Consumer,2025-08-02,0,No Return,39.99,3.9990000000000006,35.991,16.0,19.991,55.544441665972045,35.991,19.991,2025,5,2025-05,2025Q2,Thursday
ORD-13726,2025-12-18,CUST-1947,PROD-11,1,0.0,Debit Card,5.92,Men's Lightweight Running Jacket,Apparel,25.0,65.0,40.0,61.54,Thomas Johnson,thomas.johnson69@example.com,Unknown,Social Media,Corporate,2025-09-17,0,No Return,65.0,0.0,65.0,25.0,40.0,61.53846153846154,65.0,40.0,2025,12,2025-12,2025Q4,Thursday
ORD-13727,2024-04-11,CUST-1507,PROD-30,4,0.0,Store Credit,5.76,Air Purifier for Large Room,Home & Kitchen,75.0,159.99,84.99000000000001,53.12,Mary Thomas,mary.thomas99@example.com,Midwest,Paid Ads,Consumer,2024-04-12,0,No Return,639.96,0.0,639.96,300.0,339.96000000000004,53.12207012938309,639.96,339.96000000000004,2024,4,2024-04,2024Q2,Thursday
ORD-13728,2024-06-08,CUST-1724,PROD-48,1,0.1,Store Credit,7.4,High-Performance Bicycle Helmet,Sports & Outdoors,25.0,64.99,39.989999999999995,61.53,Charles Thomas,charles.thomas97@example.com,East,Email Campaign,Small Business,2025-04-16,0,No Return,64.99,6.499,58.49099999999999,25.0,33.49099999999999,57.258381631362084,58.49099999999999,33.49099999999999,2024,6,2024-06,2024Q2,Saturday
ORD-13729,2024-11-29,CUST-1780,PROD-19,4,0.0,Credit Card,15.52,Casual Canvas Sneakers,Apparel,22.0,52.0,30.0,57.69,Charles Brown,charles.brown32@example.com,North,Organic Search,Small Business,2025-05-01,0,No Return,208.0,0.0,208.0,88.0,120.0,57.692307692307686,208.0,120.0,2024,11,2024-11,2024Q4,Friday
ORD-13730,2024-01-25,CUST-1561,PROD-41,4,0.1,Store Credit,6.16,Adjustable Dumbbell Set 50lbs,Sports & Outdoors,110.0,249.99,139.99,56.0,Linda Miller,linda.miller53@example.com,Midwest,Organic Search,Small Business,2024-01-10,0,No Return,999.96,99.99600000000001,899.964,440.0,459.96400000000006,51.109155477330205,899.964,459.96400000000006,2024,1,2024-01,2024Q1,Thursday
ORD-13731,2024-06-20,CUST-1148,PROD-48,2,0.0,Store Credit,14.24,High-Performance Bicycle Helmet,Sports & Outdoors,25.0,64.99,39.989999999999995,61.53,Margaret Anderson,margaret.anderson59@example.com,North,Direct / Organic,Consumer,2025-02-23,0,No Return,129.98,0.0,129.98,50.0,79.97999999999999,61.532543468225875,129.98,79.97999999999999,2024,6,2024-06,2024Q2,Thursday
ORD-13732,2024-08-25,CUST-1317,PROD-27,4,0.0,Debit Card,10.69,Electric Kettle Temperature Control,Apparel,22.0,49.99,27.990000000000002,55.99,Michael Miller,michael.miller35@example.com,Midwest,Direct / Organic,Corporate,2024-05-20,0,No Return,199.96,0.0,199.96,88.0,111.96000000000001,55.99119823964793,199.96,111.96000000000001,2024,8,2024-08,2024Q3,Sunday
ORD-13733,2024-10-16,CUST-1913,PROD-33,1,0.2,PayPal,10.96,Organic Argan Hair Oil Repair,Beauty & Care,9.0,26.0,17.0,65.38,Sarah Davis,sarah.davis86@example.com,North,Direct / Organic,Small Business,2025-08-10,0,No Return,26.0,5.2,20.8,9.0,11.8,56.730769230769226,20.8,11.8,2024,10,2024-10,2024Q4,Wednesday
ORD-13734,2024-01-22,CUST-1328,PROD-46,3,0.0,PayPal,10.28,Trekking Poles Aluminum Pair,Apparel,16.0,39.99,23.990000000000002,59.99,Matthew Miller,matthew.miller82@example.com,West,Email Campaign,Small Business,2024-12-01,0,No Return,119.97,0.0,119.97,48.0,71.97,59.989997499374844,119.97,71.97,2024,1,2024-01,2024Q1,Monday
ORD-13735,2024-03-07,CUST-1639,PROD-31,2,0.0,Credit Card,17.04,Hydrating Facial Serum Vitamin C,Beauty & Care,12.0,34.0,22.0,64.71,Lisa Rodriguez,lisa.rodriguez57@example.com,South,Direct / Organic,Small Business,2025-10-25,0,No Return,68.0,0.0,68.0,24.0,44.0,64.70588235294117,68.0,44.0,2024,3,2024-03,2024Q1,Thursday
ORD-13736,2025-12-30,CUST-1416,PROD-21,1,0.05,PayPal,15.76,Stainless Steel Espresso Machine,Home & Kitchen,140.0,299.99,159.99,53.33,Mary Brown,missing_email@apexretail.com,East,Direct / Organic,Consumer,2025-11-24,0,No Return,299.99,14.999500000000001,284.9905,140.0,144.9905,50.87555550097284,284.9905,144.9905,2025,12,2025-12,2025Q4,Tuesday
ORD-13737,2024-07-02,CUST-1668,PROD-08,4,0.15,Debit Card,7.53,High-Speed Wi-Fi Router,Electronics,50.0,119.99,69.99,58.33,Elizabeth Williams,elizabeth.williams26@example.com,Midwest,Email Campaign,Corporate,2024-12-31,0,No Return,479.96,71.994,407.966,200.0,207.966,50.97630684910017,407.966,207.966,2024,7,2024-07,2024Q3,Tuesday
ORD-13738,2024-08-17,CUST-1513,PROD-48,1,0.1,Credit Card,14.64,High-Performance Bicycle Helmet,Sports & Outdoors,25.0,64.99,39.989999999999995,61.53,James Hernandez,james.hernandez26@example.com,South,Social Media,Small Business,2024-06-30,0,No Return,64.99,6.499,58.49099999999999,25.0,33.49099999999999,57.258381631362084,58.49099999999999,33.49099999999999,2024,8,2024-08,2024Q3,Saturday
ORD-13739,2025-01-09,CUST-2000,PROD-34,3,0.1,PayPal,6.98,Deep Cleansing Charcoal Scrub,Beauty & Care,7.0,19.99,12.989999999999998,64.98,Margaret Taylor,margaret.taylor28@example.com,Midwest,Email Campaign,Corporate,2024-10-12,0,No Return,59.97,5.997,53.973,21.0,32.973,61.09165693958089,53.973,32.973,2025,1,2025-01,2025Q1,Thursday
ORD-13740,2024-08-16,CUST-1878,PROD-36,5,0.1,Debit Card,9.7,Anti-Aging Retinol Night Cream,Beauty & Care,15.0,42.0,27.0,64.29,Daniel Martinez,daniel.martinez1@example.com,North,Organic Search,Corporate,2025-10-02,0,No Return,210.0,21.0,189.0,75.0,114.0,60.317460317460316,189.0,114.0,2024,8,2024-08,2024Q3,Friday
ORD-13741,2025-01-16,CUST-1123,PROD-02,3,0.2,Debit Card,19.7,"Smart 4K Ultra HD TV 55""",Electronics,350.0,699.99,349.99,50.0,Joseph Martin,joseph.martin5@example.com,South,Social Media,Small Business,2024-10-16,0,No Return,2099.9700000000003,419.9940000000001,1679.976,1050.0,629.9760000000001,37.49910713010186,1679.976,629.9760000000001,2025,1,2025-01,2025Q1,Thursday
ORD-13742,2024-01-09,CUST-1638,PROD-24,4,0.15,Store Credit,18.22,Digital Air Fryer Oven 6Qt,Home & Kitchen,50.0,119.99,69.99,58.33,Sandra Gonzalez,sandra.gonzalez88@example.com,East,Referral,Consumer,2024-01-14,0,No Return,479.96,71.994,407.966,200.0,207.966,50.97630684910017,407.966,207.966,2024,1,2024-01,2024Q1,Tuesday
ORD-13743,2024-09-30,CUST-1196,PROD-22,5,0.15,Credit Card,13.42,Non-Stick Ceramic Cookware Set,Beauty & Care,80.0,189.99,109.99000000000001,57.89,Barbara Brown,barbara.brown28@example.com,South,Direct / Organic,Corporate,2024-08-17,0,No Return,949.95,142.4925,807.4575,400.0,407.4575,50.46178901056712,807.4575,407.4575,2024,9,2024-09,2024Q3,Monday
ORD-13744,2025-11-02,CUST-1575,PROD-26,4,0.0,Debit Card,10.88,Memory Foam Queen Mattress Topper,Home & Kitchen,65.0,139.99,74.99000000000001,53.57,Linda Lopez,linda.lopez40@example.com,West,Social Media,Corporate,2024-09-23,0,No Return,559.96,0.0,559.96,260.0,299.96000000000004,53.56811200800058,559.96,299.96000000000004,2025,11,2025-11,2025Q4,Sunday
ORD-13745,2024-02-05,CUST-1682,PROD-23,1,0.1,Credit Card,17.95,Smart Robot Vacuum Cleaner,Home & Kitchen,160.0,349.99,189.99,54.28,Linda Johnson,linda.johnson67@example.com,East,Email Campaign,Corporate,2025-04-10,0,No Return,349.99,34.999,314.991,160.0,154.99099999999999,49.204897917718284,314.991,154.99099999999999,2024,2,2024-02,2024Q1,Monday
ORD-13746,2025-04-02,CUST-1887,PROD-38,5,0.05,Credit Card,9.34,Natural Sunscreen SPF 50,Beauty & Care,8.0,22.0,14.0,63.64,Charles Hernandez,charles.hernandez46@example.com,North,Paid Ads,Corporate,2024-02-01,0,No Return,110.0,5.5,104.5,40.0,64.5,61.72248803827751,104.5,64.5,2025,4,2025-04,2025Q2,Wednesday
ORD-13747,2024-03-09,CUST-1822,PROD-13,3,0.05,Credit Card,14.33,Classic Cotton Crewneck T-Shirt,Apparel,8.0,24.0,16.0,66.67,John Brown,john.brown55@example.com,East,Social Media,Consumer,2024-11-24,0,No Return,72.0,3.6,68.4,24.0,44.400000000000006,64.91228070175438,68.4,44.400000000000006,2024,3,2024-03,2024Q1,Saturday
ORD-13749,2024-04-01,CUST-1079,PROD-21,4,0.05,PayPal,6.41,Stainless Steel Espresso Machine,Home & Kitchen,140.0,299.99,159.99,53.33,Thomas Moore,thomas.moore97@example.com,West,Referral,Small Business,2025-05-31,0,No Return,1199.96,59.998000000000005,1139.962,560.0,579.962,50.87555550097284,1139.962,579.962,2024,4,2024-04,2024Q2,Monday
ORD-13750,2024-05-24,CUST-1268,PROD-50,5,0.0,Credit Card,5.71,Compact LED Camping Lantern,Sports & Outdoors,8.0,21.99,13.989999999999998,63.62,Robert Taylor,robert.taylor41@example.com,Unknown,Social Media,Consumer,2024-04-26,0,No Return,109.94999999999999,0.0,109.94999999999999,40.0,69.94999999999999,63.619827194179166,109.94999999999999,69.94999999999999,2024,5,2024-05,2024Q2,Friday
ORD-13751,2025-06-24,CUST-1738,PROD-29,5,0.15,Debit Card,4.69,Automatic Drip Coffee Maker,Home & Kitchen,25.0,59.99,34.99,58.33,William Davis,william.davis79@example.com,East,Social Media,Consumer,2025-05-25,0,No Return,299.95,44.9925,254.95749999999998,125.0,129.95749999999998,50.97222086033947,254.95749999999998,129.95749999999998,2025,6,2025-06,2025Q2,Tuesday
ORD-13753,2025-02-15,CUST-1949,PROD-39,1,0.15,Credit Card,9.17,Exfoliating Body Wash Lavender,Beauty & Care,5.0,14.99,9.99,66.64,Richard Anderson,richard.anderson96@example.com,South,Direct / Organic,Small Business,2025-08-25,0,No Return,14.99,2.2485,12.7415,5.0,7.7415,60.75815249381941,12.7415,7.7415,2025,2,2025-02,2025Q1,Saturday
ORD-13754,2025-07-08,CUST-1013,PROD-22,5,0.0,Credit Card,5.92,Non-Stick Ceramic Cookware Set,Beauty & Care,80.0,189.99,109.99000000000001,57.89,Anthony Johnson,anthony.johnson5@example.com,East,Email Campaign,Corporate,2024-03-08,0,No Return,949.95,0.0,949.95,400.0,549.95,57.89252065898205,949.95,549.95,2025,7,2025-07,2025Q3,Tuesday
ORD-13755,2024-01-17,CUST-1860,PROD-02,1,0.15,Credit Card,15.11,"Smart 4K Ultra HD TV 55""",Electronics,350.0,699.99,349.99,50.0,Christopher Lopez,christopher.lopez91@example.com,West,Direct / Organic,Small Business,2025-09-18,0,No Return,699.99,104.99849999999999,594.9915,350.0,244.99149999999997,41.17563024009586,594.9915,244.99149999999997,2024,1,2024-01,2024Q1,Wednesday
