customer_id,customer_name,region,customer_segment,frequency,monetary,last_order_date,recency_days,rfm_segment
CUST-1907,Richard Garcia,East,Corporate,6,1323.0145,2025-10-29,63,Loyal Customers
CUST-1908,James Williams,West,Consumer,8,616.4435,2025-09-05,117,Loyal Customers
CUST-1909,Matthew Lopez,Midwest,Corporate,4,743.4159999999999,2025-12-07,24,Loyal Customers
CUST-1910,David Moore,Midwest,Corporate,3,228.68,2024-10-29,428,At-Risk
CUST-1911,Susan Davis,South,Corporate,3,2590.566,2024-12-29,367,At-Risk
CUST-1912,David Miller,West,Small Business,3,1657.3809999999999,2025-12-28,3,Loyal Customers
CUST-1913,Sarah Davis,North,Small Business,5,598.2555,2025-08-28,125,At-Risk
CUST-1914,Anthony Thomas,West,Small Business,8,882.9775,2025-04-25,250,At-Risk
CUST-1915,Anthony Anderson,North,Consumer,4,773.36,2025-10-13,79,Loyal Customers
CUST-1916,Matthew Gonzalez,Unknown,Consumer,6,1703.0655000000002,2025-06-27,187,At-Risk
CUST-1917,Anthony Jones,Unknown,Consumer,5,1007.1804999999999,2025-11-11,50,Loyal Customers
CUST-1918,Robert Anderson,Midwest,Corporate,4,339.562,2025-10-26,66,Loyal Customers
CUST-1919,Michael Hernandez,East,Small Business,3,829.92,2025-12-20,11,Loyal Customers
CUST-1920,John Jackson,Midwest,Consumer,8,2382.2835,2025-12-26,5,Champions
CUST-1921,Mary Lopez,North,Small Business,5,1091.75,2025-10-16,76,Loyal Customers
CUST-1922,Patricia Martinez,West,Small Business,1,199.992,2025-06-18,196,Lost Customers
CUST-1923,Christopher Hernandez,West,Small Business,4,395.937,2025-07-08,176,At-Risk
CUST-1924,Nancy Garcia,Midwest,Corporate,5,1887.283,2025-12-12,19,Champions
CUST-1925,Robert Martinez,South,Consumer,2,499.96000000000004,2025-11-12,49,Potential Loyalists
CUST-1926,Christopher Smith,Unknown,Consumer,10,863.7355,2025-11-21,40,Loyal Customers
CUST-1927,Robert Wilson,Midwest,Small Business,6,1021.8014999999999,2025-10-30,62,Loyal Customers
CUST-1928,Joseph Taylor,West,Consumer,6,1987.883,2025-12-12,19,Champions
CUST-1929,Susan Martin,West,Consumer,5,1657.895,2025-09-29,93,Loyal Customers
CUST-1930,William Wilson,East,Consumer,5,2625.872,2025-10-05,87,Loyal Customers
CUST-1931,Jessica Lopez,North,Small Business,4,587.5405,2025-11-30,31,Loyal Customers
CUST-1932,Margaret Rodriguez,Midwest,Consumer,6,856.7115,2025-12-01,30,Loyal Customers
CUST-1933,Jessica Williams,Midwest,Small Business,7,3734.062,2025-09-11,111,Loyal Customers
CUST-1934,Donald Hernandez,West,Small Business,6,1243.8705,2025-11-17,44,Loyal Customers
CUST-1936,Lisa Martinez,East,Small Business,7,1408.073,2025-10-19,73,Loyal Customers
CUST-1937,Charles Garcia,East,Small Business,4,628.6374999999999,2025-10-12,80,Loyal Customers
CUST-1938,Elizabeth Thomas,North,Corporate,5,1465.8705,2025-12-25,6,Loyal Customers
CUST-1939,Karen Rodriguez,North,Consumer,4,1073.396,2025-08-20,133,At-Risk
CUST-1940,Jennifer Jackson,West,Consumer,4,180.56799999999998,2025-08-18,135,At-Risk
CUST-1941,Betty Davis,North,Consumer,4,644.4045,2025-07-22,162,At-Risk
CUST-1942,Karen Jones,West,Consumer,7,804.3885,2025-12-11,20,Loyal Customers
CUST-1943,Joseph Garcia,East,Small Business,2,1420.941,2024-10-12,445,Lost Customers
CUST-1944,Matthew Brown,West,Corporate,11,2007.666,2025-10-25,67,Loyal Customers
CUST-1945,Lisa Moore,West,Corporate,4,1166.723,2024-04-30,610,At-Risk
CUST-1946,Thomas Wilson,West,Small Business,1,159.96,2024-07-03,546,Lost Customers
CUST-1947,Thomas Johnson,Unknown,Corporate,3,1306.946,2025-12-18,13,Loyal Customers
CUST-1948,Sandra Rodriguez,North,Small Business,5,519.558,2025-12-16,15,Loyal Customers
CUST-1949,Richard Anderson,South,Small Business,5,658.6735,2025-11-04,57,Loyal Customers
CUST-1950,Matthew Miller,South,Small Business,4,486.464,2025-06-27,187,At-Risk
CUST-1951,Nancy Smith,West,Small Business,1,84.0,2024-02-18,682,Lost Customers
CUST-1952,Nancy Anderson,East,Consumer,2,979.9275,2024-08-26,492,Lost Customers
CUST-1953,James Martin,Unknown,Small Business,4,785.1775,2025-06-23,191,At-Risk
CUST-1954,Patricia Brown,South,Small Business,4,1566.9350000000002,2025-09-01,121,At-Risk
CUST-1955,Charles Garcia,South,Corporate,3,279.96,2025-12-12,19,Loyal Customers
CUST-1956,Nancy Williams,West,Small Business,7,970.356,2025-03-25,281,At-Risk
CUST-1957,William Garcia,North,Corporate,7,1259.145,2025-12-11,20,Loyal Customers
CUST-1958,Mary Rodriguez,South,Consumer,2,854.9355,2024-12-22,374,Lost Customers
CUST-1959,Sandra Miller,Unknown,Consumer,7,1455.422,2025-09-21,101,Loyal Customers
CUST-1960,Sarah Wilson,North,Small Business,4,374.0215,2024-12-12,384,At-Risk
CUST-1961,Patricia Johnson,East,Consumer,7,915.53,2025-12-23,8,Loyal Customers
CUST-1962,Robert Smith,West,Consumer,9,1082.1315,2025-10-01,91,Loyal Customers
CUST-1963,Donald Gonzalez,West,Corporate,6,1071.3285,2025-12-08,23,Loyal Customers
CUST-1964,Margaret Williams,West,Corporate,6,1780.9005,2025-11-08,53,Champions
CUST-1965,Charles Moore,East,Corporate,3,1200.4745,2025-12-17,14,Loyal Customers
CUST-1966,Mary Williams,North,Corporate,10,1310.818,2025-12-26,5,Loyal Customers
CUST-1967,Michael Garcia,Unknown,Corporate,7,1430.656,2025-05-26,219,At-Risk
CUST-1968,Donald Brown,West,Small Business,8,1728.5320000000002,2025-10-31,61,Loyal Customers
CUST-1969,Lisa Miller,North,Small Business,11,2700.1705,2025-09-11,111,Loyal Customers
CUST-1970,Jessica Gonzalez,Unknown,Corporate,4,1089.1505,2025-10-25,67,Loyal Customers
CUST-1971,Anthony Anderson,North,Consumer,5,811.5189999999999,2025-10-26,66,Loyal Customers
CUST-1972,Betty Johnson,Unknown,Small Business,5,1952.852,2025-09-30,92,Loyal Customers
CUST-1973,Nancy Moore,South,Consumer,12,3880.1045,2025-10-27,65,Loyal Customers
CUST-1974,Jessica Smith,North,Small Business,5,1008.738,2025-11-29,32,Loyal Customers
CUST-1975,Robert Smith,East,Corporate,5,165.3,2025-04-26,249,At-Risk
CUST-1976,Jennifer Jackson,North,Small Business,5,184.454,2025-11-23,38,Loyal Customers
CUST-1977,Linda Williams,East,Small Business,7,759.936,2025-04-23,252,At-Risk
CUST-1978,David Brown,Midwest,Corporate,5,1989.46,2025-02-19,315,At-Risk
CUST-1979,Matthew Johnson,North,Corporate,5,1393.429,2025-08-25,128,At-Risk
CUST-1981,Sandra Jackson,Unknown,Corporate,5,2155.8975,2025-06-29,185,At-Risk
CUST-1982,James Thomas,South,Small Business,3,1000.9365,2025-12-25,6,Loyal Customers
CUST-1983,Charles Martinez,West,Consumer,3,596.1775,2025-01-05,360,At-Risk
CUST-1984,Robert Rodriguez,South,Small Business,7,1022.107,2025-07-24,160,At-Risk
CUST-1985,Karen Garcia,North,Corporate,9,1667.6730000000002,2025-12-04,27,Champions
CUST-1986,Susan Smith,North,Consumer,3,241.2,2024-10-13,444,At-Risk
CUST-1987,Barbara Moore,Unknown,Consumer,3,478.9425,2025-10-09,83,Loyal Customers
CUST-1988,Mary Miller,Unknown,Corporate,5,4469.8215,2025-12-29,2,Champions
CUST-1989,Jennifer Johnson,East,Corporate,1,191.968,2024-09-13,474,Lost Customers
CUST-1990,David Martin,West,Consumer,2,1914.95,2025-09-23,99,Lost Customers
CUST-1991,Sandra Moore,West,Consumer,10,1731.416,2025-12-07,24,Champions
CUST-1992,Donald Davis,Midwest,Corporate,6,1022.312,2025-05-20,225,At-Risk
CUST-1993,Lisa Hernandez,East,Consumer,6,1321.305,2025-07-29,155,At-Risk
CUST-1994,Lisa Wilson,South,Corporate,5,934.2330000000001,2025-08-24,129,At-Risk
CUST-1995,Jessica Johnson,South,Corporate,6,1392.82,2025-12-22,9,Loyal Customers
CUST-1996,Richard Lopez,South,Corporate,1,0.0,2025-01-05,360,Lost Customers
CUST-1997,Michael Hernandez,Midwest,Corporate,9,1235.346,2025-12-28,3,Loyal Customers
CUST-1998,Patricia Anderson,East,Corporate,5,1186.4245,2025-06-29,185,At-Risk
CUST-1999,Jennifer Martin,Midwest,Consumer,3,293.66249999999997,2025-10-26,66,Loyal Customers
CUST-2000,Margaret Taylor,Midwest,Corporate,4,521.4475,2025-09-20,102,Loyal Customers
